Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughName,IncGeo_WardName,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel,Date
2022,April,primary fire,dwelling,0,0,Harrow,Rayners lane,freezer - freestanding,plastic - raw material only,utility room,Beko,,2022-04-01
2022,June,primary fire,dwelling,0,0,Bexley,Thamesmead east,fridge/freezer - integrated,capacitor,kitchen,Hotpoint,hm345ff,2022-06-01
2022,March,primary fire,dwelling,0,0,Hillingdon,South ruislip,,plastic - raw material only,utility room,,,2022-03-01
2022,March,primary fire,dwelling,0,0,Harrow,Headstone,dishwasher,printed circuit board,kitchen,Hoover,dynamic,2022-03-01
2022,March,primary fire,dwelling,0,0,Lambeth,Knight's hill,tumble dryer - condensing,other item,kitchen,Hotpoint,tcm580bp,2022-03-01
2022,March,primary fire,dwelling,0,0,Havering,Rush green & crowlands,tumble dryer - condensing,printed circuit board,kitchen,Candy,dx c9dceb-80,2022-03-01
2022,July,primary fire,dwelling,0,0,Wandsworth,Thamesfield,dishwasher,printed circuit board,kitchen,Bosch,maxx freedom performance,2022-07-01
2022,July,primary fire,dwelling,0,0,Sutton,Belmont,fridge - freestanding,plastic - raw material only,kitchen,Bosch,ktr1670gb/45,2022-07-01
2022,May,primary fire,dwelling,0,0,Bromley,Beckenham town & copers cope,,internal fittings,kitchen,Indesit,iwde 126,2022-05-01
2022,May,primary fire,dwelling,0,0,Sutton,North cheam,tumble dryer - standard,plastic - raw material only,utility room,Hotpoint,,2022-05-01
2022,May,primary fire,dwelling,0,0,Harrow,Roxeth,tumble dryer - standard,other textiles,utility room,Indesit,idv75,2022-05-01
2022,June,primary fire,dwelling,0,1,Barnet,Golders green,,,kitchen,Bosch,waq284s0gb,2022-06-01
2022,June,primary fire,dwelling,0,0,Barnet,Underhill,,wiring insulation,kitchen,Bosch,vario perfect waq,2022-06-01
2022,July,primary fire,food and drink,0,0,Ealing,Norwood green,freezer - freestanding,capacitor,kitchen,Logi,l420cfw22,2022-07-01
2022,February,primary fire,food and drink,0,0,Southwark,Goose green,fridge - freestanding,other item,kitchen,,cd612,2022-02-01
2022,October,primary fire,food and drink,0,0,Lewisham,Blackheath,dishwasher,other item,kitchen,Nelson,,2022-10-01
2022,April,primary fire,food and drink,0,1,Westminster,West end,dishwasher,other item,,Winterhaller,,2022-04-01
2022,June,primary fire,food and drink,0,0,Camden,Holborn & covent garden,fridge - freestanding,wiring insulation,kitchen,Williams,hjc2-sa r1 jade,2022-06-01
2022,July,primary fire,food and drink,0,0,Camden,Belsize,fridge - freestanding,wiring insulation,canteen/restaurant,Cornelius,24l339045,2022-07-01
2022,August,primary fire,public utilities,0,0,Westminster,St. james's,fridge - freestanding,wiring insulation,office,,x,2022-08-01
2022,February,primary fire,education,0,0,Lambeth,Kennington,freezer - freestanding,wiring insulation,kitchen,Hoshizaki,,2022-02-01
2022,February,primary fire,retail,0,0,Hillingdon,Northwood hills,tumble dryer - standard,clothing,,,,2022-02-01
2022,March,primary fire,other residential,0,0,Westminster,West end,tumble dryer - standard,clothing,laundry room,Miele,pt7136 vario,2022-03-01
2022,November,primary fire,converted flats/maisonettes,0,0,Hounslow,Chiswick homefields,washer/dryer combined,internal fittings,kitchen,Indesit,wia 110,2022-11-01
2022,November,primary fire,converted flats/maisonettes,0,0,Hounslow,Osterley & spring grove,,wiring insulation,kitchen,,,2022-11-01
2022,September,primary fire,converted flats/maisonettes,0,0,Harrow,Wealdstone south,fridge/freezer - freestanding,wiring insulation,kitchen,Beko,,2022-09-01
2022,September,primary fire,house in multiple occupation,0,0,Waltham forest,Chapel end,fridge/freezer - freestanding,plastic - raw material only,kitchen,Beko,,2022-09-01
2022,May,primary fire,house in multiple occupation,0,0,Hillingdon,Colham & cowley,,plastic - raw material only,kitchen,Zanussi,zwg 7120k,2022-05-01
2022,April,primary fire,converted flats/maisonettes,0,0,Camden,Gospel oak,,plastic - raw material only,kitchen,Bosch,,2022-04-01
2022,April,primary fire,converted flats/maisonettes,0,0,Wandsworth,Shaftesbury & queenstown,,rubber - raw material only,kitchen,Beko,wm74135w,2022-04-01
2022,March,primary fire,converted flats/maisonettes,0,0,Islington,Mildmay,,wiring insulation,kitchen,Bosch,wae28262gb,2022-03-01
2022,February,primary fire,converted flats/maisonettes,0,0,Tower hamlets,Bow east,tumble dryer - standard,other textiles,living room,,,2022-02-01
2022,June,primary fire,converted flats/maisonettes,0,0,Islington,Hillrise,washer/dryer combined,,kitchen,Neff,v534oxogb,2022-06-01
2022,April,primary fire,purpose built flats/maisonettes,0,0,Camden,Primrose hill,washer/dryer combined,wiring insulation,kitchen,Indesit,,2022-04-01
2022,January,primary fire,purpose built flats/maisonettes,0,1,Wandsworth,Roehampton,tumble dryer - condensing,,kitchen,Indesit, ,2022-01-01
2022,January,primary fire,purpose built flats/maisonettes,0,0,Barnet,Burnt oak,tumble dryer - standard,other textiles,kitchen,,unklnown,2022-01-01
2022,January,primary fire,purpose built flats/maisonettes,0,0,Kingston upon thames,Hook & chessington north,washer/dryer combined,,kitchen,Indesit,iwde7168,2022-01-01
2022,February,primary fire,purpose built flats/maisonettes,0,0,Harrow,Harrow on the hill,,internal fittings,kitchen,,,2022-02-01
2022,February,primary fire,purpose built flats/maisonettes,0,0,Waltham forest,Upper walthamstow,,wiring insulation,kitchen,Hotpoint,wnbf742p- uk,2022-02-01
2022,March,primary fire,purpose built flats/maisonettes,0,0,Redbridge,Chadwell,,internal fittings,kitchen,Beko,wm74145w,2022-03-01
2022,January,primary fire,purpose built flats/maisonettes,0,0,Hackney,Brownswood,dishwasher,printed circuit board,kitchen,,,2022-01-01
2022,January,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Shaftesbury & queenstown,,plastic - raw material only,kitchen,Indesit,innex water balance plus,2022-01-01
2022,January,primary fire,purpose built flats/maisonettes,0,0,Westminster,Vincent square,dishwasher,other furniture,kitchen,Indesit,ids105,2022-01-01
2022,February,primary fire,purpose built flats/maisonettes,0,0,Southwark,Rye lane,washer/dryer combined,,,Worcester,251,2022-02-01
2022,February,primary fire,purpose built flats/maisonettes,0,0,Southwark,Chaucer,washer/dryer combined,,kitchen,Normende,wd1475wh,2022-02-01
2022,April,primary fire,purpose built flats/maisonettes,0,1,Hillingdon,Heathrow villages,,printed circuit board,kitchen,Bush,wm1270tve,2022-04-01
2022,May,primary fire,purpose built flats/maisonettes,0,0,Southwark,Rotherhithe,washer/dryer combined,plastic - raw material only,kitchen,Caple,wdi2202,2022-05-01
2022,May,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Stockwell west & larkhall,tumble dryer - standard,wiring insulation,kitchen,Indesit,idc8t3b,2022-05-01
2022,April,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Perry vale,tumble dryer - condensing,wiring insulation,kitchen,Indesit,1dc8t3b9(uk),2022-04-01
2022,April,primary fire,purpose built flats/maisonettes,0,0,Hackney,Haggerston,,printed circuit board,kitchen,Beko,wm94145w,2022-04-01
2022,April,primary fire,purpose built flats/maisonettes,0,0,Newham,Beckton,tumble dryer - condensing,capacitor,kitchen,Hotpoint,aquarius,2022-04-01
2022,June,primary fire,purpose built flats/maisonettes,0,0,Islington,St. peter's & canalside,,wiring insulation,kitchen,Indesit,na,2022-06-01
2022,June,primary fire,purpose built flats/maisonettes,0,0,Hounslow,Feltham west,tumble dryer - condensing,,kitchen,Beko,,2022-06-01
2022,June,primary fire,purpose built flats/maisonettes,0,0,Haringey,Alexandra park,,,kitchen,Whirlpool,emea s.p.a,2022-06-01
2022,June,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,White city,,rubber - raw material only,kitchen,Hotpoint,wmfl 833guk,2022-06-01
2022,August,primary fire,purpose built flats/maisonettes,0,0,Hackney,Homerton,washer/dryer combined,plastic - raw material only,kitchen,Hotpoint,smart tec,2022-08-01
2022,July,primary fire,purpose built flats/maisonettes,0,0,Kensington and chelsea,Stanley,fridge/freezer - integrated,wiring insulation,kitchen,Smeg,?,2022-07-01
2022,May,primary fire,purpose built flats/maisonettes,0,0,Westminster,St. james's,washer/dryer combined,unspecified internal fitting/part of structure,kitchen,Creda,t313vw,2022-05-01
2022,June,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,Walham green,dishwasher,capacitor,kitchen,Zanussi,zsf2430,2022-06-01
2022,May,primary fire,purpose built flats/maisonettes,0,0,Brent,Welsh harp,,printed circuit board,kitchen,Blomberg,green plus,2022-05-01
2022,May,primary fire,purpose built flats/maisonettes,0,0,Barking and dagenham,Thames view,,rubber - raw material only,kitchen,Hotpoint,fdl 9640,2022-05-01
2022,September,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Mile end,,,kitchen,Hotpoint,hv7l130g,2022-09-01
2022,October,primary fire,purpose built flats/maisonettes,0,0,Camden,Holborn & covent garden,,printed circuit board,kitchen,,,2022-10-01
2022,November,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Hither green,tumble dryer - standard,wiring insulation,airing/drying cupboard,,,2022-11-01
2022,November,primary fire,purpose built flats/maisonettes,0,0,Westminster,Little venice,tumble dryer - standard,printed circuit board,kitchen,Hoover,link,2022-11-01
2022,December,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Shaftesbury & queenstown,dishwasher,plastic - raw material only,kitchen,Whirlpool,adg 550,2022-12-01
2022,October,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Bethnal green,washer/dryer combined,other item,kitchen,,,2022-10-01
2022,November,primary fire,purpose built flats/maisonettes,0,0,Haringey,Woodside,washer/dryer combined,,kitchen,Fagor,fud612it,2022-11-01
2022,November,primary fire,purpose built flats/maisonettes,0,0,Merton,Ravensbury,,rubber - raw material only,kitchen,Indesit,aquafall,2022-11-01
2022,November,primary fire,purpose built flats/maisonettes,0,0,Newham,West ham,tumble dryer - standard,internal fittings,kitchen,Indesit,,2022-11-01
2022,December,primary fire,purpose built flats/maisonettes,0,0,Southwark,Rye lane,,,kitchen,Bush,,2022-12-01
2022,October,primary fire,purpose built flats/maisonettes,0,0,Ealing,Greenford broadway,,wiring insulation,kitchen,Bosch,wvti2842gb,2022-10-01
2022,October,primary fire,purpose built flats/maisonettes,0,0,Barnet,Hendon,,printed circuit board,kitchen,Hotpoint,wmal641,2022-10-01
2022,October,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Streatham hill east,fridge/freezer - integrated,internal fittings,kitchen,,,2022-10-01
2022,September,primary fire,purpose built flats/maisonettes,0,0,Barnet,East barnet,,wiring insulation,kitchen,Bosch,classixx 1200 express,2022-09-01
2022,September,primary fire,purpose built flats/maisonettes,0,0,Islington,Hillrise,,rubber - raw material only,kitchen,Hoover,mod.0ph 716df-80,2022-09-01
2022,August,primary fire,purpose built flats/maisonettes,0,0,Barnet,Brunswick park,fridge/freezer - freestanding,capacitor,living room,Whirlpool,ikea - no module number.,2022-08-01
2022,August,primary fire,purpose built flats/maisonettes,0,0,Barnet,Mill hill,,,kitchen,,,2022-08-01
2022,August,primary fire,purpose built flats/maisonettes,0,0,Bexley,Erith,,wiring insulation,kitchen,,,2022-08-01
2023,September,primary fire,purpose built flats/maisonettes,0,0,Southwark,Dulwich wood,dishwasher,plastic - raw material only,kitchen,Miele,g 1270 scvi,2023-09-01
2023,September,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Kennington,,plastic - raw material only,kitchen,Samsung,wf80f5e0w2w,2023-09-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Bromley,Orpington,,clothing,kitchen,Indesit,,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Barnet,Mill hill,tumble dryer - condensing,plastic - raw material only,kitchen,,,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Harrow,Wealdstone north,,plastic - raw material only,kitchen,Indesit,ewsd 61252,2023-07-01
2023,September,primary fire,purpose built flats/maisonettes,0,0,Croydon,Purley & woodcote,,internal fittings,kitchen,Hoover,oph 616,2023-09-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Barnet,West hendon,,wiring insulation,kitchen,Beko,wm62125w,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Barnet,Finchley church end,washer/dryer combined,internal fittings,kitchen,,,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,Lillie,washer/dryer combined,printed circuit board,kitchen,Beko,wdx8543130b,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Merton,Cricket green,fridge - freestanding,wiring insulation,kitchen,Frigidaire,mul49102,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,West hill,washer/dryer combined,other item,kitchen,Bosch,wkd28351gb/o7,2023-10-01
2023,November,primary fire,purpose built flats/maisonettes,0,0,Havering,St. edward's,tumble dryer - condensing,clothing,kitchen,Candy,csc8lp8,2023-11-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Havering,Rush green & crowlands,,wiring insulation,kitchen,Hotpoint,wmfug 742puk.m,2023-12-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Barking and dagenham,Eastbury,,rubber - raw material only,kitchen,Hotpoint,bhwd,2023-05-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Poplar,,,kitchen,,,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,Fulham town,,wiring insulation,kitchen,Indesit,iwme126,2023-07-01
2023,August,primary fire,purpose built flats/maisonettes,0,0,Bexley,East wickham,tumble dryer - standard,other item,kitchen,Hotpoint,vtd20,2023-08-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Bexley,Belvedere,,plastic - raw material only,kitchen,Indesit,iwc7252 w uk n,2023-07-01
2023,June,primary fire,purpose built flats/maisonettes,0,0,Croydon,Thornton heath,tumble dryer - standard,clothing,kitchen,Indesit,is3iv (uk),2023-06-01
2023,July,primary fire,purpose built flats/maisonettes,0,1,Kingston upon thames,Chessington south & malden rushett,tumble dryer - condensing,rubber - raw material only,kitchen,Hotpoint,tcfs83bgk.9uk,2023-07-01
2023,March,primary fire,purpose built flats/maisonettes,0,0,Islington,Finsbury park,,,kitchen,,,2023-03-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Havering,Upminster,,rubber - raw material only,kitchen,Beko,aqua tech,2023-04-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,St. peter's,,,kitchen,,,2023-04-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Hackney,Springfield,,,kitchen,Samsung,wd80k5b10ow,2023-05-01
2023,March,primary fire,purpose built flats/maisonettes,0,0,Kensington and chelsea,Dalgarno,washer/dryer combined,,kitchen,L g,fwv796sts,2023-03-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Merton,Hillside,,internal fittings,kitchen,Hotpoint,wmbf 742p uk,2023-05-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Southwark,Champion hill,,,kitchen,Indesit,iwde126,2023-05-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Camden,Hampstead town,washer/dryer combined,internal fittings,airing/drying cupboard,Bosch,4kg,2023-02-01
2023,March,primary fire,purpose built flats/maisonettes,0,0,Barnet,Burnt oak,,wiring insulation,kitchen,Logik,l712wm12,2023-03-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,West twickenham,,wiring insulation,kitchen,Hotpoint,wmxtf842,2023-02-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,Kew,,unspecified internal fitting/part of structure,kitchen,Indesit,xwa 81252x k uk,2023-02-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Greenwich,East greenwich,,floor coverings,kitchen,Bosch,wmnb712ew,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Hillingdon,Colham & cowley,tumble dryer - condensing,internal fittings,kitchen,,,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Mile end,freezer - freestanding,other furniture,kitchen,,,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Southwark,Chaucer,fridge/freezer - freestanding,other furniture,kitchen,Beko,unable to obtain,2023-01-01
2023,November,primary fire,converted flats/maisonettes,0,0,Croydon,Selhurst,fridge - freestanding,wiring insulation,kitchen,,compact freezerless,2023-11-01
2023,June,primary fire,converted flats/maisonettes,0,0,Sutton,Sutton south,tumble dryer - condensing,internal fittings,kitchen,Indesit,destroyed beyond recognition,2023-06-01
2023,November,primary fire,converted flats/maisonettes,0,1,Brent,Willesden green,fridge/freezer - freestanding,plastic - raw material only,kitchen,Whirlpool,arc7451,2023-11-01
2023,December,primary fire,converted flats/maisonettes,0,0,Lewisham,Forest hill,,clothing,kitchen,Bush,a126qb,2023-12-01
2023,February,primary fire,converted flats/maisonettes,0,0,Greenwich,Charlton village & riverside,tumble dryer - condensing,other item,kitchen,Indesit,i2d81wuk,2023-02-01
2023,February,primary fire,converted flats/maisonettes,0,0,Hammersmith and fulham,Wormholt,tumble dryer - standard,internal fittings,kitchen,Beko,dc7112w,2023-02-01
2023,January,primary fire,converted flats/maisonettes,0,0,Merton,Raynes park,,rubber - raw material only,kitchen,Indesit,bi wmil 71252,2023-01-01
2023,October,primary fire,converted flats/maisonettes,0,4,Bexley,Longlands,fridge/freezer - freestanding,rubber - raw material only,kitchen,,,2023-10-01
2023,October,primary fire,converted flats/maisonettes,0,0,Ealing,Hanwell broadway,fridge/freezer - freestanding,plastic - raw material only,kitchen,,,2023-10-01
2023,September,primary fire,converted flats/maisonettes,0,0,Brent,Alperton,fridge/freezer - freestanding,capacitor,kitchen,Daewoo,frost free,2023-09-01
2023,May,primary fire,converted flats/maisonettes,0,0,Merton,Pollards hill,,printed circuit board,kitchen,Hisense,wfxe6010,2023-05-01
2023,December,primary fire,converted flats/maisonettes,0,0,Greenwich,Shooters hill,,rubbish/waste material,kitchen,Electra,w1042cf1w,2023-12-01
2023,September,primary fire,residential home,0,0,Lewisham,Hither green,tumble dryer - standard,other textiles,corridor/hall,,,2023-09-01
2023,October,primary fire,retail,0,0,Ealing,Walpole,,internal fittings,shop floor/showroom/display hall,Electrolux,124,2023-10-01
2023,February,primary fire,retail,0,0,Waltham forest,Lea bridge,tumble dryer - standard,other textiles,shop floor/showroom/display hall,,,2023-02-01
2023,May,primary fire,education,0,0,Bromley,Chelsfield,washer/dryer combined,plastic - raw material only,utility room,,,2023-05-01
2023,July,primary fire,food and drink,0,0,Kingston upon thames,New malden village,fridge/freezer - freestanding,wiring insulation,external structures,,,2023-07-01
2023,January,primary fire,food and drink,0,0,City of london,Farringdon within,freezer - freestanding,,,,,2023-01-01
2023,June,primary fire,food and drink,0,0,Newham,,fridge - freestanding,printed circuit board,kitchen,,,2023-06-01
2023,September,primary fire,food and drink,0,0,Westminster,Pimlico north,fridge - freestanding,internal fittings,kitchen,,,2023-09-01
2023,June,primary fire,dwelling,0,0,Greenwich,Shooters hill,dishwasher,other item,kitchen,Neff,s54t09x1gb,2023-06-01
2023,May,primary fire,dwelling,0,0,Brent,Harlesden & kensal green,tumble dryer - standard,other item,living room,White knight,c38aw,2023-05-01
2023,May,primary fire,dwelling,0,1,Hounslow,Hanworth village,,wiring insulation,kitchen,Logik,l712wms13,2023-05-01
2023,July,primary fire,dwelling,0,0,Harrow,Pinner,fridge/freezer - freestanding,unspecified internal fitting/part of structure,garage,John lewis,jlffw2012,2023-07-01
2023,March,primary fire,dwelling,0,0,Bromley,St. mary cray,tumble dryer - standard,unspecified internal fitting/part of structure,utility room,Creda,37749,2023-03-01
2023,February,primary fire,dwelling,0,0,Enfield,Cockfosters,dishwasher,clothing,kitchen,Hotpoint,,2023-02-01
2023,February,primary fire,dwelling,0,0,Hillingdon,West drayton,dishwasher,wiring insulation,kitchen,Hoover,,2023-02-01
2023,May,primary fire,dwelling,0,0,Brent,Northwick park,,internal fittings,kitchen,Bosch,wae24063gb,2023-05-01
2023,March,primary fire,dwelling,0,0,Croydon,South norwood,tumble dryer - standard,clothing,kitchen,,,2023-03-01
2023,May,primary fire,dwelling,0,0,Harrow,Roxeth,dishwasher,internal fittings,kitchen,Whirlpool,512231062,2023-05-01
2023,May,primary fire,dwelling,0,1,Greenwich,Kidbrooke park,fridge - freestanding,,kitchen,,,2023-05-01
2023,May,primary fire,dwelling,0,0,Brent,Willesden green,tumble dryer - standard,other textiles,kitchen,,not shown,2023-05-01
2023,March,primary fire,dwelling,0,0,Lewisham,Downham,,clothing,kitchen,Indesit,71252,2023-03-01
2023,March,primary fire,dwelling,0,0,Havering,Elm park,tumble dryer - standard,other/unspecified furnishings,kitchen,Indesit,idc75buk,2023-03-01
2023,March,primary fire,dwelling,2,0,Harrow,Edgware,tumble dryer - condensing,other item,kitchen,Hotpoint,h3d81wb ,2023-03-01
2023,March,primary fire,dwelling,0,0,Bromley,Chislehurst,tumble dryer - condensing,wiring insulation,garage,Whirlpool,,2023-03-01
2023,January,primary fire,dwelling,0,0,Ealing,Ealing common,tumble dryer - condensing,plastic - raw material only,garage,Hotpoint,aqualtis,2023-01-01
2023,January,primary fire,dwelling,0,0,Greenwich,Middle park & horn park,,rubber - raw material only,kitchen,,,2023-01-01
2023,December,primary fire,dwelling,0,0,Hounslow,Hanworth park,tumble dryer - condensing,unspecified internal fitting/part of structure,kitchen,Hotpoint,tcfs83bgk,2023-12-01
2023,May,primary fire,dwelling,0,0,Haringey,West green,,,kitchen,Bosch,wak24260gb/18,2023-05-01
2023,April,primary fire,dwelling,0,0,Ealing,North acton,,,kitchen,Bosch,,2023-04-01
2023,April,primary fire,dwelling,0,0,Enfield,Carterhatch,,plastic - raw material only,utility room,Hoover,,2023-04-01
2023,May,primary fire,dwelling,0,0,Barnet,Finchley church end,,,kitchen,Indesit,iwde126,2023-05-01
2023,December,primary fire,dwelling,0,0,Sutton,Carshalton central,fridge - freestanding,plastic - raw material only,"under stairs (enclosed, storage area)",Beko,a class,2023-12-01
2023,December,primary fire,dwelling,0,0,Kensington and chelsea,Brompton & hans town,washer/dryer combined,clothing,utility room,Bosch,wvh28360gb,2023-12-01
2023,December,primary fire,dwelling,0,0,Richmond upon thames,Barnes,tumble dryer - condensing,unspecified external fitting/part of structure,corridor/hall,,,2023-12-01
2023,December,primary fire,dwelling,0,0,Waltham forest,Leytonstone,freezer - freestanding,plastic - raw material only,,Hotpoint,rza30p,2023-12-01
2023,November,primary fire,dwelling,0,0,Newham,Plaistow west & canning town east,tumble dryer - condensing,wiring insulation,kitchen,Hotpoint,tcm580,2023-11-01
2023,December,primary fire,dwelling,0,0,Sutton,Wallington north,,plastic - raw material only,utility room,Whirlpool,,2023-12-01
2023,October,primary fire,dwelling,0,0,Barnet,Hendon,,wiring insulation,kitchen,Logik,liw714w15,2023-10-01
2023,October,primary fire,dwelling,0,0,Waltham forest,Upper walthamstow,dishwasher,printed circuit board,kitchen,Bosch,sgs45e02gb/45,2023-10-01
2023,October,primary fire,dwelling,0,0,Bromley,Plaistow,washer/dryer combined,wiring insulation,kitchen,Beko,wdx850130b,2023-10-01
2023,October,primary fire,dwelling,0,0,Croydon,New addington north,tumble dryer - standard,other item,kitchen,,,2023-10-01
2023,November,primary fire,dwelling,0,0,Sutton,Cheam,tumble dryer - condensing,internal fittings,kitchen,Zanussi,tc470,2023-11-01
2023,November,primary fire,dwelling,0,0,Ealing,North greenford,,rubber - raw material only,kitchen,Indesit,,2023-11-01
2023,September,primary fire,dwelling,0,0,Merton,Ravensbury,fridge/freezer - freestanding,wiring insulation,kitchen,Elecrolux,"tr1240,b",2023-09-01
2023,September,primary fire,dwelling,0,0,Hillingdon,Northwood hills,,capacitor,kitchen,Hotpoint, ,2023-09-01
2023,November,primary fire,dwelling,0,0,Barking and dagenham,Becontree,tumble dryer - standard,clothing,kitchen,Hotpoint,7kg tvm570 aquarius,2023-11-01
2023,November,primary fire,dwelling,0,0,Bromley,Farnborough & crofton,dishwasher,internal fittings,kitchen,Beko,de2542fs,2023-11-01
2023,September,primary fire,dwelling,0,0,Wandsworth,South balham,tumble dryer - standard,other item,kitchen,,bbtdh7a1te,2023-09-01
2023,September,primary fire,dwelling,0,0,Redbridge,Monkhams,dishwasher,plastic - raw material only,kitchen,Hotpoint,dwf33p/17,2023-09-01
2023,September,primary fire,dwelling,0,0,Harrow,Stanmore,dishwasher,plastic - raw material only,kitchen,Hotpoint,fdw80p,2023-09-01
2023,August,primary fire,dwelling,0,0,Croydon,Addiscombe east,,wiring insulation,kitchen,Bosch,classixx 6 vario perfect,2023-08-01
2023,August,primary fire,dwelling,0,0,Enfield,Bullsmoor,tumble dryer - standard,clothing,kitchen,Beko,,2023-08-01
2023,August,primary fire,outdoor structures,0,1,Barnet,Hendon,fridge - freestanding,wiring insulation,external structures,Electra,,2023-08-01
2023,July,primary fire,outdoor structures,0,0,Havering,Gooshays,fridge/freezer - freestanding,wiring insulation,external structures,,,2023-07-01
2023,July,primary fire,non residential,0,0,Brent,Roundwood,fridge/freezer - freestanding,wiring insulation,external structures,Hotpoint,,2023-07-01
2023,December,primary fire,non residential,0,0,Brent,Sudbury,tumble dryer - standard,clothing,garage,Hotpoint,ultima tcd980,2023-12-01
2023,August,primary fire,non residential,0,0,Bromley,Clock house,freezer - freestanding,wiring insulation,external structures,,,2023-08-01
2023,June,primary fire,non residential,0,0,Newham,Boleyn,tumble dryer - condensing,internal fittings,utility room,Candy,gsvc9tgb-80,2023-06-01
2023,August,primary fire,other residential,0,0,Greenwich,Eltham town & avery hill,tumble dryer - standard,,laundry room,Bosch,series 4,2023-08-01
2023,November,primary fire,dwelling,0,0,Richmond upon thames,Mortlake & barnes common,washer/dryer combined,other item,kitchen,Hoover,h-wash 300,2023-11-01
2023,June,primary fire,residential home,0,0,Croydon,Sanderstead,tumble dryer - standard,internal fittings,laundry room,,na,2023-06-01
2023,January,primary fire,non residential,0,0,Waltham forest,Cann hall,spin dryer,wiring insulation,garage,,ineligible,2023-01-01
2023,January,primary fire,non residential,0,0,Havering,Havering-atte-bower,tumble dryer - standard,capacitor,garage,Bush,v7sdw,2023-01-01
2023,July,primary fire,education,0,0,Tower hamlets,St. dunstan's,dishwasher,,kitchen,,,2023-07-01
2023,May,primary fire,education,0,0,Barnet,Colindale north,,internal fittings,kitchen,Beko,,2023-05-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Islington,Bunhill,tumble dryer - condensing,clothing,kitchen,Indesit,,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,1,Lambeth,Knight's hill,tumble dryer - condensing,,kitchen,Indesit,idc75b(uk),2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Waltham forest,Grove green,,plastic - raw material only,kitchen,Indesit,,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Southwark,Faraday,fridge - freestanding,wiring insulation,,,10l batch 2102139,2023-01-01
2023,January,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Streatham common & vale,,unspecified internal fitting/part of structure,kitchen,,,2023-01-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Southwark,Dulwich wood,tumble dryer - condensing,other item,living room,Indesit,idc8t3b uk,2023-02-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Brent,Kilburn,,wiring insulation,kitchen,Beko,wm5140s,2023-04-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Sutton,Wallington north,,plastic - raw material only,kitchen,Swan,sw2020b,2023-04-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Hillingdon,Northwood hills,washer/dryer combined,wiring insulation,kitchen,,,2023-04-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Sutton,Sutton central,spin dryer,clothing,kitchen,Indesit,gravity,2023-02-01
